* Social Security Wage Cap, indexed to NWI as MAX(CBB(Year – 1),ROUND(NWI(Year – 2)/NWI(1992)*60600)/300)*300). Based on SSA TR 09 High Cost Assumptions
1950	3000
1951	3600
1952	3600
1953	3600
1954	3600
1955	4200
1956	4200
1957	4200
1958	4200
1959	4800
1960	4800
1961	4800
1962	4800
1963	4800
1964	4800
1965	4800
1966	6600
1967	6600
1968	7800
1969	7800
1970	7800
1971	7800
1972	9000
1973	10800
1974	13200
1975	14100
1976	15300
1977	16500
1978	17700
1979	22900
1980	25900
1981	29700
1982	32400
1983	35700
1984	37800
1985	39600
1986	42000
1987	43800
1988	45000
1989	48000
1990	51300
1991	53400
1992	55500
1993	57600
1994	60600
1995	61200
1996	62700
1997	65400
1998	68400
1999	72600
2000	76200
2001	80400
2002	84900
2003	87000
2004	87900
2005	90000
2006	94200
2007	97500
2008	102000
2009	106800
2010	106800
2011	110400
2012	111600
2013	113400
2014	113400
2015	113400
2016	113400
2017	114300
2018	115500
2019	116100
2020	116400
2021	116700
2022	117300
2023	117900
2024	118500
2025	118800
2026	119400
2027	120000
2028	120600
2029	121200
2030	121800
2031	122400
2032	123000
2033	123600
2034	124200
2035	124800
2036	125400
2037	126000
2038	126900
2039	127500
2040	128100
2041	129000
2042	129600
2043	130200
2044	130800
2045	131700
2046	132300
2047	132900
2048	133800
2049	134400
2050	135000
2051	135600
2052	136500
2053	137100
2054	137700
2055	138300
2056	138900
2057	139500
2058	140400
2059	141000
2060	141600
2061	142200
2062	142800
2063	143700
2064	144300
2065	144900
2066	145500
2067	146100
2068	147000
2069	147600
2070	148200
2071	149100
2072	149700
2073	150300
2074	151200
2075	151800
2076	152400
2077	153300
2078	153900
2079	154500
2080	155400
2081	156000
2082	156900
2083	157500
2084	158400
2085	159000
2086	159900
2087	160500
2088	161400
2089	162000
2090	162900
2091	163800
2092	164400
2093	165300
2094	166200
2095	166800
2096	167700
2097	168600
2098	169200
2099	170100
2100	171000
