* Substantial Gainful Activity. Historical through 2010, then grows with NWI as MAX(ROUND(NWI(Year – 2)/NWI(1998)*SGA(2000)/120)*120,SGA(Year – 1)). Based on SSA TR 09 High Cost Assumptions
1980	3600
1981	3600
1982	3600
1983	3600
1984	3600
1985	3600
1986	3600
1987	3600
1988	3600
1989	3600
1990	6000
1991	6000
1992	6000
1993	6000
1994	6000
1995	6000
1996	6000
1997	6000
1998	6000
1999	6000
2000	8400
2001	8880
2002	9360
2003	9600
2004	9720
2005	9960
2006	10320
2007	10800
2008	11280
2009	11760
2010	12000
2011	12120
2012	12240
2013	12480
2014	12480
2015	12480
2016	12480
2017	12600
2018	12720
2019	12840
2020	12840
2021	12840
2022	12960
2023	12960
2024	13080
2025	13080
2026	13200
2027	13200
2028	13320
2029	13320
2030	13440
2031	13440
2032	13560
2033	13560
2034	13680
2035	13800
2036	13800
2037	13920
2038	13920
2039	14040
2040	14160
2041	14160
2042	14280
2043	14400
2044	14400
2045	14520
2046	14520
2047	14640
2048	14760
2049	14760
2050	14880
2051	15000
2052	15000
2053	15120
2054	15120
2055	15240
2056	15360
2057	15360
2058	15480
2059	15480
2060	15600
2061	15720
2062	15720
2063	15840
2064	15840
2065	15960
2066	16080
2067	16080
2068	16200
2069	16200
2070	16320
2071	16440
2072	16440
2073	16560
2074	16680
2075	16680
2076	16800
2077	16920
2078	16920
2079	17040
2080	17160
2081	17160
2082	17280
2083	17400
2084	17400
2085	17520
2086	17640
2087	17640
2088	17760
2089	17880
2090	18000
2091	18000
2092	18120
2093	18240
2094	18240
2095	18360
2096	18480
2097	18600
2098	18600
2099	18720
2100	18840
