* Earning Disregard for ages [nra, n70) for a given year and age. Historical to 2010, MAX(EDA2(Year-2), ROUND(NWI(Year – 2) / NWI(2000) *2500/10)*120). Based on SSA TR 09 High Cost Assumptions
1950	7230
1951	7230
1952	7230
1953	7230
1954	7230
1955	7230
1956	7230
1957	7230
1958	7230
1959	7230
1960	7230
1961	7230
1962	7230
1963	7230
1964	7230
1965	7230
1966	7230
1967	7230
1968	7230
1969	7230
1970	7230
1971	7230
1972	7230
1973	7230
1974	7230
1975	7230
1976	7230
1977	7230
1978	7230
1979	7230
1980	7230
1981	7230
1982	7230
1983	7230
1984	7230
1985	7320
1986	7800
1987	8160
1988	8400
1989	8880
1990	9360
1991	9720
1992	10200
1993	10560
1994	11160
1995	11280
1996	12500
1997	13500
1998	14500
1999	15500
2000	17000
2001	25000
2002	30000
2003	30720
2004	31080
2005	31800
2006	33240
2007	34440
2008	36120
2009	37680
2010	37680
2011	39000
2012	39360
2013	39960
2014	39480
2015	39960
2016	39840
2017	40440
2018	40800
2019	41040
2020	41040
2021	41280
2022	41400
2023	41640
2024	41760
2025	42000
2026	42120
2027	42360
2028	42600
2029	42720
2030	42960
2031	43200
2032	43440
2033	43560
2034	43800
2035	44040
2036	44280
2037	44520
2038	44760
2039	45000
2040	45240
2041	45480
2042	45720
2043	45960
2044	46200
2045	46440
2046	46680
2047	46920
2048	47160
2049	47400
2050	47640
2051	47880
2052	48120
2053	48360
2054	48600
2055	48840
2056	49080
2057	49320
2058	49560
2059	49800
2060	50040
2061	50280
2062	50520
2063	50640
2064	50880
2065	51120
2066	51360
2067	51600
2068	51840
2069	52080
2070	52320
2071	52560
2072	52800
2073	53040
2074	53400
2075	53640
2076	53880
2077	54120
2078	54360
2079	54600
2080	54840
2081	55080
2082	55320
2083	55680
2084	55920
2085	56160
2086	56400
2087	56640
2088	57000
2089	57240
2090	57480
2091	57840
2092	58080
2093	58320
2094	58680
2095	58920
2096	59160
2097	59520
2098	59760
2099	60120
2100	60360
