* Earning Disregard for ages [62, nra) for a given year and age. Historical to 2010, Then indexed to NWI as MAX(EDA1(Year-2), ROUND(NWI(Year – 2) / NWI(1992) *670/10)*120). Based on SSA TR 09 High Cost Assumptions
1950	5400
1951	5400
1952	5400
1953	5400
1954	5400
1955	5400
1956	5400
1957	5400
1958	5400
1959	5400
1960	5400
1961	5400
1962	5400
1963	5400
1964	5400
1965	5400
1966	5400
1967	5400
1968	5400
1969	5400
1970	5400
1971	5400
1972	5400
1973	5400
1974	5400
1975	5400
1976	5400
1977	5400
1978	5400
1979	5400
1980	5400
1981	5400
1982	5400
1983	5400
1984	5400
1985	5400
1986	5760
1987	6000
1988	6120
1989	6480
1990	6840
1991	7080
1992	7440
1993	7680
1994	8040
1995	8160
1996	8280
1997	8640
1998	9120
1999	9600
2000	10080
2001	10680
2002	11280
2003	11520
2004	11640
2005	12000
2006	12480
2007	12960
2008	13560
2009	14160
2010	14160
2011	14640
2012	14760
2013	15000
2014	14880
2015	15000
2016	15000
2017	15120
2018	15360
2019	15360
2020	15480
2021	15480
2022	15600
2023	15600
2024	15720
2025	15720
2026	15840
2027	15960
2028	15960
2029	16080
2030	16200
2031	16200
2032	16320
2033	16440
2034	16440
2035	16560
2036	16680
2037	16680
2038	16800
2039	16920
2040	17040
2041	17040
2042	17160
2043	17280
2044	17400
2045	17520
2046	17520
2047	17640
2048	17760
2049	17880
2050	17880
2051	18000
2052	18120
2053	18240
2054	18240
2055	18360
2056	18480
2057	18480
2058	18600
2059	18720
2060	18840
2061	18840
2062	18960
2063	19080
2064	19080
2065	19200
2066	19320
2067	19440
2068	19440
2069	19560
2070	19680
2071	19800
2072	19800
2073	19920
2074	20040
2075	20160
2076	20280
2077	20280
2078	20400
2079	20520
2080	20640
2081	20760
2082	20760
2083	20880
2084	21000
2085	21120
2086	21240
2087	21360
2088	21360
2089	21480
2090	21600
2091	21720
2092	21840
2093	21960
2094	22080
2095	22080
2096	22200
2097	22320
2098	22440
2099	22560
2100	22680
