* Historically, Part A premium is zero, but in this reform
* the base premium is 10 percent of the average cost
1996	0.0
1997	0.0
1998	0.0
1999	0.0
2000	0.0
2001	0.0
2002	0.0
2003	0.0
2004	0.0
2005	0.0
2006	0.0
2007	0.0
2008	0.0
2009	0.0
2010	0.0
2011	0.0
2012	0.10
2013	0.10
2014	0.10
2015	0.10
2016	0.10
2017	0.10
2018	0.10
2019	0.10
2020	0.10
2021	0.10
2022	0.10
2023	0.10
2024	0.10
2025	0.10
2026	0.10
2027	0.10
2028	0.10
2029	0.10
2030	0.10
2031	0.10
2032	0.10
2033	0.10
2034	0.10
2035	0.10
2036	0.10
2037	0.10
2038	0.10
2039	0.10
2040	0.10
2041	0.10
2042	0.10
2043	0.10
2044	0.10
2045	0.10
2046	0.10
2047	0.10
2048	0.10
2049	0.10
2050	0.10
2051	0.10
2052	0.10
2053	0.10
2054	0.10
2055	0.10
2056	0.10
2057	0.10
2058	0.10
2059	0.10
2060	0.10
2061	0.10
2062	0.10
2063	0.10
2064	0.10
2065	0.10
2066	0.10
2067	0.10
2068	0.10
2069	0.10
2070	0.10
2071	0.10
2072	0.10
2073	0.10
2074	0.10
2075	0.10
2076	0.10
2077	0.10
2078	0.10
2079	0.10
2080	0.10
2081	0.10
2082	0.10
2083	0.10
2084	0.10
2085	0.10
2086	0.10
2087	0.10
2088	0.10
2089	0.10
2090	0.10
2091	0.10
2092	0.10
2093	0.10
2094	0.10
2095	0.10
2096	0.10
2097	0.10
2098	0.10
2099	0.10
2100	0.10
