* Social Security Wage Cap, indexed to NWI as MAX(CBB(Year – 1),ROUND(NWI(Year – 2)/NWI(1992)*60600)/300)*300). Based on SSA TR 09 Intermediate Growth Assumptions.
1950	3000
1951	3600
1952	3600
1953	3600
1954	3600
1955	4200
1956	4200
1957	4200
1958	4200
1959	4800
1960	4800
1961	4800
1962	4800
1963	4800
1964	4800
1965	4800
1966	6600
1967	6600
1968	7800
1969	7800
1970	7800
1971	7800
1972	9000
1973	10800
1974	13200
1975	14100
1976	15300
1977	16500
1978	17700
1979	22900
1980	25900
1981	29700
1982	32400
1983	35700
1984	37800
1985	39600
1986	42000
1987	43800
1988	45000
1989	48000
1990	51300
1991	53400
1992	55500
1993	57600
1994	60600
1995	61200
1996	62700
1997	65400
1998	68400
1999	72600
2000	76200
2001	80400
2002	84900
2003	87000
2004	87900
2005	90000
2006	94200
2007	97500
2008	102000
2009	106800
2010	106800
2011	110100
2012	111900
2013	113700
2014	115200
2015	116400
2016	117600
2017	119100
2018	120300
2019	121500
2020	122700
2021	123900
2022	125100
2023	126300
2024	127800
2025	129000
2026	130200
2027	131700
2028	132900
2029	134400
2030	135900
2031	137100
2032	138600
2033	140100
2034	141600
2035	143100
2036	144900
2037	146400
2038	147900
2039	149700
2040	151200
2041	153000
2042	154500
2043	156300
2044	158100
2045	159600
2046	161400
2047	163200
2048	165000
2049	166800
2050	168600
2051	170400
2052	172200
2053	174000
2054	175800
2055	177900
2056	179700
2057	181500
2058	183600
2059	185400
2060	187500
2061	189600
2062	191700
2063	193500
2064	195600
2065	197700
2066	199800
2067	202200
2068	204300
2069	206400
2070	208500
2071	210900
2072	213300
2073	215400
2074	217800
2075	220200
2076	222300
2077	224700
2078	227100
2079	229800
2080	232200
2081	234600
2082	237000
2083	239700
2084	242400
2085	244800
2086	247500
2087	250200
2088	252900
2089	255600
2090	258300
2091	261000
2092	264000
2093	266700
2094	269400
2095	272400
2096	275400
2097	278400
2098	281400
2099	284400
2100	287400
