* Excess real growth in medical costs, as an index starting in 1992. Real growth is 1.5% in 1992-2004, 1% in 2033, .4% in 2053, -.2% in 2083, linearly extrapolated. Source: CBO, CMS and SSA assumptions on medical cost growth relative to GDP, and GDP relative to CPI
1992	100
1993	101.5
1994	103.02
1995	104.57
1996	106.14
1997	107.73
1998	109.35
1999	110.99
2000	112.65
2001	114.34
2002	116.06
2003	117.8
2004	119.57
2005	121.34
2006	123.12
2007	124.9
2008	126.69
2009	128.48
2010	130.27
2011	132.07
2012	133.87
2013	135.67
2014	137.47
2015	139.27
2016	141.07
2017	142.87
2018	144.67
2019	146.47
2020	148.26
2021	150.05
2022	151.84
2023	153.62
2024	155.39
2025	157.16
2026	158.92
2027	160.67
2028	162.42
2029	164.16
2030	165.89
2031	167.61
2032	169.31
2033	171
2034	172.66
2035	174.28
2036	175.87
2037	177.42
2038	178.93
2039	180.4
2040	181.83
2041	183.21
2042	184.55
2043	185.84
2044	187.09
2045	188.29
2046	189.44
2047	190.54
2048	191.59
2049	192.59
2050	193.53
2051	194.42
2052	195.26
2053	196.04
2054	196.78
2055	197.49
2056	198.16
2057	198.79
2058	199.39
2059	199.95
2060	200.47
2061	200.95
2062	201.39
2063	201.79
2064	202.15
2065	202.47
2066	202.75
2067	202.99
2068	203.19
2069	203.35
2070	203.47
2071	203.55
2072	203.59
2073	203.59
2074	203.55
2075	203.47
2076	203.35
2077	203.19
2078	202.99
2079	202.75
2080	202.47
2081	202.15
2082	201.79
2083	201.39
2084	200.95
2085	200.47
2086	199.95
2087	199.39
2088	198.79
2089	198.15
2090	197.48
2091	196.77
2092	196.02
2093	195.24
2094	194.42
2095	193.56
2096	192.67
2097	191.75
2098	190.79
2099	189.8
2100	188.78
