* Medicare Elig age increasing from 65 to 67 starting in 2010, by 2 months/year
1990	65
1991	65
1992	65
1993	65
1994	65
1995	65
1996	65
1997	65
1998	65
1999	65
2000	65
2001	65
2002	65
2003	65
2004	65
2005	65
2006	65
2007	65
2008	65
2009	65
2010	65
2011	65
2012	67
2013	67
2014	67
2015	67
2016	67
2017	67
2018	67
2019	67
2020	67
2021	67
2022	67
2023	67
2024	67
2025	67
2026	67
2027	67
2028	67
2029	67
2030	67
2031	67
2032	67
2033	67
2034	67
2035	67
2036	67
2037	67
2038	67
2039	67
2040	67
2041	67
2042	67
2043	67
2044	67
2045	67
2046	67
2047	67
2048	67
2049	67
2050	67
2051	67
2052	67
2053	67
2054	67
2055	67
2056	67
2057	67
2058	67
2059	67
2060	67
2061	67
2062	67
2063	67
2064	67
2065	67
2066	67
2067	67
2068	67
2069	67
2070	67
2071	67
2072	67
2073	67
2074	67
2075	67
2076	67
2077	67
2078	67
2079	67
2080	67
2081	67
2082	67
2083	67
2084	67
2085	67
2086	67
2087	67
2088	67
2089	67
2090	67
2091	67
2092	67
2093	67
2094	67
2095	67
2096	67
2097	67
2098	67
2099	67
2100	67
