* In 2010, people with $85k < MAGI <= $101k pay 35% of cost
1996	0.25
1997	0.25
1998	0.25
1999	0.25
2000	0.25
2001	0.25
2002	0.25
2003	0.25
2004	0.25
2005	0.25
2006	0.25
2007	0.25
2008	0.25
2009	0.25
2010	0.35
2011	0.35
2012	0.35
2013	0.35
2014	0.35
2015	0.35
2016	0.35
2017	0.35
2018	0.35
2019	0.35
2020	0.35
2021	0.35
2022	0.35
2023	0.35
2024	0.35
2025	0.35
2026	0.35
2027	0.35
2028	0.35
2029	0.35
2030	0.35
2031	0.35
2032	0.35
2033	0.35
2034	0.35
2035	0.35
2036	0.35
2037	0.35
2038	0.35
2039	0.35
2040	0.35
2041	0.35
2042	0.35
2043	0.35
2044	0.35
2045	0.35
2046	0.35
2047	0.35
2048	0.35
2049	0.35
2050	0.35
2051	0.35
2052	0.35
2053	0.35
2054	0.35
2055	0.35
2056	0.35
2057	0.35
2058	0.35
2059	0.35
2060	0.35
2061	0.35
2062	0.35
2063	0.35
2064	0.35
2065	0.35
2066	0.35
2067	0.35
2068	0.35
2069	0.35
2070	0.35
2071	0.35
2072	0.35
2073	0.35
2074	0.35
2075	0.35
2076	0.35
2077	0.35
2078	0.35
2079	0.35
2080	0.35
2081	0.35
2082	0.35
2083	0.35
2084	0.35
2085	0.35
2086	0.35
2087	0.35
2088	0.35
2089	0.35
2090	0.35
2091	0.35
2092	0.35
2093	0.35
2094	0.35
2095	0.35
2096	0.35
2097	0.35
2098	0.35
2099	0.35
2100	0.35
