2004	1
2005	1
2006	1
2007	1
2008	1
2009	1
2010	1
2011	0.955
2012	0.91
2013	0.865
2014	0.82
2015	0.775
2016	0.73
2017	0.685
2018	0.64
2019	0.595
2020	0.55
2021	0.505
2022	0.46
2023	0.46
2024	0.46
2025	0.46
2026	0.46
2027	0.46
2028	0.46
2029	0.46
2030	0.46
2031	0.46
2032	0.46
2033	0.46
2034	0.46
2035	0.46
2036	0.46
2037	0.46
2038	0.46
2039	0.46
2040	0.46
2041	0.46
2042	0.46
2043	0.46
2044	0.46
2045	0.46
2046	0.46
2047	0.46
2048	0.46
2049	0.46
2050	0.46
2051	0.46
2052	0.46
2053	0.46
2054	0.46
2055	0.46
2056	0.46
2057	0.46
2058	0.46
2059	0.46
2060	0.46
2061	0.46
2062	0.46
2063	0.46
2064	0.46
2065	0.46
2066	0.46
2067	0.46
2068	0.46
2069	0.46
2070	0.46
2071	0.46
2072	0.46
2073	0.46
2074	0.46
2075	0.46
2076	0.46
2077	0.46
2078	0.46
2079	0.46
2080	0.46
2081	0.46
2082	0.46
2083	0.46
2084	0.46
2085	0.46
2086	0.46
2087	0.46
2088	0.46
2089	0.46
2090	0.46
2091	0.46
2092	0.46
2093	0.46
2094	0.46
2095	0.46
2096	0.46
2097	0.46
2098	0.46
2099	0.46
2100	0.46
2101	0.46
2102	0.46
2103	0.46
2104	0.46
2105	0.46
2106	0.46
2107	0.46
2108	0.46
2109	0.46
2110	0.46
2111	0.46
2112	0.46
2113	0.46
2114	0.46
2115	0.46
2116	0.46
2117	0.46
2118	0.46
2119	0.46
2120	0.46
2121	0.46
2122	0.46
2123	0.46
2124	0.46
2125	0.46
2126	0.46
2127	0.46
2128	0.46
2129	0.46
2130	0.46
2131	0.46
2132	0.46
2133	0.46
2134	0.46
2135	0.46
2136	0.46
2137	0.46
2138	0.46
2139	0.46
2140	0.46
2141	0.46
2142	0.46
2143	0.46
2144	0.46
2145	0.46
2146	0.46
2147	0.46
2148	0.46
2149	0.46
2150	0.46
