* In 2010 people with $107k < MAGI <= $160k pay 50% of cost
1990	0.25
1991	0.25
1992	0.25
1993	0.25
1994	0.25
1995	0.25
1996	0.25
1997	0.25
1998	0.25
1999	0.25
2000	0.25
2001	0.25
2002	0.25
2003	0.25
2004	0.25
2005	0.25
2006	0.25
2007	0.25
2008	0.25
2009	0.25
2010	0.5
2011	0.5
2012	0.5
2013	0.5
2014	0.5
2015	0.5
2016	0.5
2017	0.5
2018	0.5
2019	0.5
2020	0.5
2021	0.5
2022	0.5
2023	0.5
2024	0.5
2025	0.5
2026	0.5
2027	0.5
2028	0.5
2029	0.5
2030	0.5
2031	0.5
2032	0.5
2033	0.5
2034	0.5
2035	0.5
2036	0.5
2037	0.5
2038	0.5
2039	0.5
2040	0.5
2041	0.5
2042	0.5
2043	0.5
2044	0.5
2045	0.5
2046	0.5
2047	0.5
2048	0.5
2049	0.5
2050	0.5
2051	0.5
2052	0.5
2053	0.5
2054	0.5
2055	0.5
2056	0.5
2057	0.5
2058	0.5
2059	0.5
2060	0.5
2061	0.5
2062	0.5
2063	0.5
2064	0.5
2065	0.5
2066	0.5
2067	0.5
2068	0.5
2069	0.5
2070	0.5
2071	0.5
2072	0.5
2073	0.5
2074	0.5
2075	0.5
2076	0.5
2077	0.5
2078	0.5
2079	0.5
2080	0.5
2081	0.5
2082	0.5
2083	0.5
2084	0.5
2085	0.5
2086	0.5
2087	0.5
2088	0.5
2089	0.5
2090	0.5
2091	0.5
2092	0.5
2093	0.5
2094	0.5
2095	0.5
2096	0.5
2097	0.5
2098	0.5
2099	0.5
2100	0.5
2101	0.5
2102	0.5
2103	0.5
2104	0.5
2105	0.5
2106	0.5
2107	0.5
2108	0.5
2109	0.5
2110	0.5
2111	0.5
2112	0.5
2113	0.5
2114	0.5
2115	0.5
2116	0.5
2117	0.5
2118	0.5
2119	0.5
2120	0.5
2121	0.5
2122	0.5
2123	0.5
2124	0.5
2125	0.5
2126	0.5
2127	0.5
2128	0.5
2129	0.5
2130	0.5
2131	0.5
2132	0.5
2133	0.5
2134	0.5
2135	0.5
2136	0.5
2137	0.5
2138	0.5
2139	0.5
2140	0.5
2141	0.5
2142	0.5
2143	0.5
2144	0.5
2145	0.5
2146	0.5
2147	0.5
2148	0.5
2149	0.5
2150	0.5

