2004	1
2005	1
2006	1
2007	1
2008	1
2009	1
2010	1
2011	0.975
2012	0.95
2013	0.925
2014	0.9
2015	0.875
2016	0.85
2017	0.825
2018	0.8
2019	0.775
2020	0.75
2021	0.725
2022	0.7
2023	0.7
2024	0.7
2025	0.7
2026	0.7
2027	0.7
2028	0.7
2029	0.7
2030	0.7
2031	0.7
2032	0.7
2033	0.7
2034	0.7
2035	0.7
2036	0.7
2037	0.7
2038	0.7
2039	0.7
2040	0.7
2041	0.7
2042	0.7
2043	0.7
2044	0.7
2045	0.7
2046	0.7
2047	0.7
2048	0.7
2049	0.7
2050	0.7
2051	0.7
2052	0.7
2053	0.7
2054	0.7
2055	0.7
2056	0.7
2057	0.7
2058	0.7
2059	0.7
2060	0.7
2061	0.7
2062	0.7
2063	0.7
2064	0.7
2065	0.7
2066	0.7
2067	0.7
2068	0.7
2069	0.7
2070	0.7
2071	0.7
2072	0.7
2073	0.7
2074	0.7
2075	0.7
2076	0.7
2077	0.7
2078	0.7
2079	0.7
2080	0.7
2081	0.7
2082	0.7
2083	0.7
2084	0.7
2085	0.7
2086	0.7
2087	0.7
2088	0.7
2089	0.7
2090	0.7
2091	0.7
2092	0.7
2093	0.7
2094	0.7
2095	0.7
2096	0.7
2097	0.7
2098	0.7
2099	0.7
2100	0.7
2101	0.7
2102	0.7
2103	0.7
2104	0.7
2105	0.7
2106	0.7
2107	0.7
2108	0.7
2109	0.7
2110	0.7
2111	0.7
2112	0.7
2113	0.7
2114	0.7
2115	0.7
2116	0.7
2117	0.7
2118	0.7
2119	0.7
2120	0.7
2121	0.7
2122	0.7
2123	0.7
2124	0.7
2125	0.7
2126	0.7
2127	0.7
2128	0.7
2129	0.7
2130	0.7
2131	0.7
2132	0.7
2133	0.7
2134	0.7
2135	0.7
2136	0.7
2137	0.7
2138	0.7
2139	0.7
2140	0.7
2141	0.7
2142	0.7
2143	0.7
2144	0.7
2145	0.7
2146	0.7
2147	0.7
2148	0.7
2149	0.7
2150	0.7
