* Delayed Retirement Credit
1890	0.03
1891	0.03
1892	0.03
1893	0.03
1894	0.03
1895	0.03
1896	0.03
1897	0.03
1898	0.03
1899	0.03
1900	0.03
1901	0.03
1902	0.03
1903	0.03
1904	0.03
1905	0.03
1906	0.03
1907	0.03
1908	0.03
1909	0.03
1910	0.03
1911	0.03
1912	0.03
1913	0.03
1914	0.03
1915	0.03
1916	0.03
1917	0.03
1918	0.03
1919	0.03
1920	0.03
1921	0.03
1922	0.03
1923	0.03
1924	0.03
1925	0.035
1926	0.035
1927	0.04
1928	0.04
1929	0.045
1930	0.045
1931	0.05
1932	0.05
1933	0.055
1934	0.055
1935	0.06
1936	0.06
1937	0.065
1938	0.065
1939	0.07
1940	0.07
1941	0.075
1942	0.075
1943	0.08
1944	0.08
1945	0.08
1946	0.08
1947	0.08
1948	0.08
1949	0.08
1950	0.08
1951	0.08
1952	0.08
1953	0.08
1954	0.08
1955	0.08
1956	0.08
1957	0.08
1958	0.08
1959	0.08
1960	0.08
1961	0.08
1962	0.08
1963	0.08
1964	0.08
1965	0.08
1966	0.08
1967	0.08
1968	0.08
1969	0.08
1970	0.08
1971	0.08
1972	0.08
1973	0.08
1974	0.08
1975	0.08
1976	0.08
1977	0.08
1978	0.08
1979	0.08
1980	0.08
1981	0.08
1982	0.08
1983	0.08
1984	0.08
1985	0.08
1986	0.08
1987	0.08
1988	0.08
1989	0.08
1990	0.08
1991	0.08
1992	0.08
1993	0.08
1994	0.08
1995	0.08
1996	0.08
1997	0.08
1998	0.08
1999	0.08
2000	0.08
2001	0.08
2002	0.08
2003	0.08
2004	0.08
2005	0.08
2006	0.08
2007	0.08
2008	0.08
2009	0.08
2010	0.08
2011	0.08
2012	0.08
2013	0.08
2014	0.08
2015	0.08
2016	0.08
2017	0.08
2018	0.08
2019	0.08
2020	0.08
2021	0.08
2022	0.08
2023	0.08
2024	0.08
2025	0.08
2026	0.08
2027	0.08
2028	0.08
2029	0.08
2030	0.08
2031	0.08
2032	0.08
2033	0.08
2034	0.08
2035	0.08
2036	0.08
2037	0.08
2038	0.08
2039	0.08
2040	0.08
2041	0.08
2042	0.08
2043	0.08
2044	0.08
2045	0.08
2046	0.08
2047	0.08
2048	0.08
2049	0.08
2050	0.08
2051	0.08
2052	0.08
2053	0.08
2054	0.08
2055	0.08
2056	0.08
2057	0.08
2058	0.08
2059	0.08
2060	0.08
2061	0.08
2062	0.08
2063	0.08
2064	0.08
2065	0.08
2066	0.08
2067	0.08
2068	0.08
2069	0.08
2070	0.08
2071	0.08
2072	0.08
2073	0.08
2074	0.08
2075	0.08
2076	0.08
2077	0.08
2078	0.08
2079	0.08
2080	0.08
2081	0.08
2082	0.08
2083	0.08
2084	0.08
2085	0.08
2086	0.08
2087	0.08
2088	0.08
2089	0.08
2090	0.08
2091	0.08
2092	0.08
2093	0.08
2094	0.08
2095	0.08
2096	0.08
2097	0.08
2098	0.08
2099	0.08
2100	0.08
2101	0.08
2102	0.08
2103	0.08
2104	0.08
2105	0.08
2106	0.08
2107	0.08
2108	0.08
2109	0.08
2110	0.08
2111	0.08
2112	0.08
2113	0.08
2114	0.08
2115	0.08
2116	0.08
2117	0.08
2118	0.08
2119	0.08
2120	0.08
2121	0.08
2122	0.08
2123	0.08
2124	0.08
2125	0.08
2126	0.08
2127	0.08
2128	0.08
2129	0.08
2130	0.08
2131	0.08
2132	0.08
2133	0.08
2134	0.08
2135	0.08
2136	0.08
2137	0.08
2138	0.08
2139	0.08
2140	0.08
2141	0.08
2142	0.08
2143	0.08
2144	0.08
2145	0.08
2146	0.08
2147	0.08
2148	0.08
2149	0.08
2150	0.08
