* Historically, Part B premium is set to be 25% of the average cost per enrollee
1990	0.25
1991	0.25
1992	0.25
1993	0.25
1994	0.25
1995	0.25
1996	0.25
1997	0.25
1998	0.25
1999	0.25
2000	0.25
2001	0.25
2002	0.25
2003	0.25
2004	0.25
2005	0.25
2006	0.25
2007	0.25
2008	0.25
2009	0.25
2010	0.25
2011	0.25
2012	0.25
2013	0.25
2014	0.25
2015	0.25
2016	0.25
2017	0.25
2018	0.25
2019	0.25
2020	0.25
2021	0.25
2022	0.25
2023	0.25
2024	0.25
2025	0.25
2026	0.25
2027	0.25
2028	0.25
2029	0.25
2030	0.25
2031	0.25
2032	0.25
2033	0.25
2034	0.25
2035	0.25
2036	0.25
2037	0.25
2038	0.25
2039	0.25
2040	0.25
2041	0.25
2042	0.25
2043	0.25
2044	0.25
2045	0.25
2046	0.25
2047	0.25
2048	0.25
2049	0.25
2050	0.25
2051	0.25
2052	0.25
2053	0.25
2054	0.25
2055	0.25
2056	0.25
2057	0.25
2058	0.25
2059	0.25
2060	0.25
2061	0.25
2062	0.25
2063	0.25
2064	0.25
2065	0.25
2066	0.25
2067	0.25
2068	0.25
2069	0.25
2070	0.25
2071	0.25
2072	0.25
2073	0.25
2074	0.25
2075	0.25
2076	0.25
2077	0.25
2078	0.25
2079	0.25
2080	0.25
2081	0.25
2082	0.25
2083	0.25
2084	0.25
2085	0.25
2086	0.25
2087	0.25
2088	0.25
2089	0.25
2090	0.25
2091	0.25
2092	0.25
2093	0.25
2094	0.25
2095	0.25
2096	0.25
2097	0.25
2098	0.25
2099	0.25
2100	0.25
2101	0.25
2102	0.25
2103	0.25
2104	0.25
2105	0.25
2106	0.25
2107	0.25
2108	0.25
2109	0.25
2110	0.25
2111	0.25
2112	0.25
2113	0.25
2114	0.25
2115	0.25
2116	0.25
2117	0.25
2118	0.25
2119	0.25
2120	0.25
2121	0.25
2122	0.25
2123	0.25
2124	0.25
2125	0.25
2126	0.25
2127	0.25
2128	0.25
2129	0.25
2130	0.25
2131	0.25
2132	0.25
2133	0.25
2134	0.25
2135	0.25
2136	0.25
2137	0.25
2138	0.25
2139	0.25
2140	0.25
2141	0.25
2142	0.25
2143	0.25
2144	0.25
2145	0.25
2146	0.25
2147	0.25
2148	0.25
2149	0.25
2150	0.25

