* Substantial Gainful Activity. Historical through 2010, then grows with NWI as MAX(ROUND(NWI(Year – 2)/NWI(1998)*SGA(2000)/120)*120,SGA(Year – 1)). Based on SSA TR 09 Low Cost Assumptions
1980	3600
1981	3600
1982	3600
1983	3600
1984	3600
1985	3600
1986	3600
1987	3600
1988	3600
1989	3600
1990	6000
1991	6000
1992	6000
1993	6000
1994	6000
1995	6000
1996	6000
1997	6000
1998	6000
1999	6000
2000	8400
2001	8880
2002	9360
2003	9600
2004	9720
2005	9960
2006	10320
2007	10800
2008	11280
2009	11760
2010	12000
2011	12240
2012	12480
2013	12720
2014	12840
2015	12960
2016	13080
2017	13320
2018	13440
2019	13560
2020	13680
2021	13800
2022	14040
2023	14160
2024	14280
2025	14400
2026	14640
2027	14760
2028	14880
2029	15120
2030	15240
2031	15360
2032	15600
2033	15720
2034	15960
2035	16080
2036	16320
2037	16440
2038	16680
2039	16800
2040	17040
2041	17160
2042	17400
2043	17640
2044	17760
2045	18000
2046	18240
2047	18360
2048	18600
2049	18840
2050	18960
2051	19200
2052	19440
2053	19680
2054	19920
2055	20040
2056	20280
2057	20520
2058	20760
2059	21000
2060	21240
2061	21480
2062	21720
2063	21960
2064	22200
2065	22440
2066	22680
2067	22920
2068	23160
2069	23400
2070	23640
2071	24000
2072	24240
2073	24480
2074	24720
2075	24960
2076	25320
2077	25560
2078	25800
2079	26160
2080	26400
2081	26760
2082	27000
2083	27360
2084	27600
2085	27960
2086	28200
2087	28560
2088	28800
2089	29160
2090	29520
2091	29760
2092	30120
2093	30480
2094	30840
2095	31200
2096	31440
2097	31800
2098	32160
2099	32520
2100	32880
