* Earning Disregard for ages [nra, n70) for a given year and age. Historical to 2010, MAX(EDA2(Year-2), ROUND(NWI(Year – 2) / NWI(2000) *2500/10)*120). Based on SSA TR 09 Low Cost Assumptions
1950	7230
1951	7230
1952	7230
1953	7230
1954	7230
1955	7230
1956	7230
1957	7230
1958	7230
1959	7230
1960	7230
1961	7230
1962	7230
1963	7230
1964	7230
1965	7230
1966	7230
1967	7230
1968	7230
1969	7230
1970	7230
1971	7230
1972	7230
1973	7230
1974	7230
1975	7230
1976	7230
1977	7230
1978	7230
1979	7230
1980	7230
1981	7230
1982	7230
1983	7230
1984	7230
1985	7320
1986	7800
1987	8160
1988	8400
1989	8880
1990	9360
1991	9720
1992	10200
1993	10560
1994	11160
1995	11280
1996	12500
1997	13500
1998	14500
1999	15500
2000	17000
2001	25000
2002	30000
2003	30720
2004	31080
2005	31800
2006	33240
2007	34440
2008	36120
2009	37680
2010	37680
2011	39120
2012	39840
2013	40800
2014	41520
2015	42240
2016	42720
2017	43440
2018	44040
2019	44760
2020	45600
2021	46320
2022	47040
2023	47880
2024	48600
2025	49440
2026	50160
2027	51000
2028	51840
2029	52680
2030	53520
2031	54360
2032	55320
2033	56160
2034	57120
2035	58080
2036	59040
2037	60000
2038	61080
2039	62040
2040	63120
2041	64080
2042	65160
2043	66360
2044	67440
2045	68520
2046	69720
2047	70920
2048	72120
2049	73320
2050	74520
2051	75720
2052	77040
2053	78360
2054	79680
2055	81000
2056	82320
2057	83760
2058	85200
2059	86520
2060	88080
2061	89520
2062	91080
2063	92520
2064	94200
2065	95760
2066	97320
2067	99000
2068	100680
2069	102360
2070	104160
2071	105840
2072	107640
2073	109440
2074	111360
2075	113280
2076	115200
2077	117120
2078	119040
2079	121080
2080	123120
2081	125160
2082	127320
2083	129480
2084	131640
2085	133800
2086	136080
2087	138360
2088	140760
2089	143040
2090	145440
2091	147840
2092	150360
2093	152880
2094	155400
2095	158040
2096	160680
2097	163320
2098	166080
2099	168840
2100	171600
